# Имена эмодзи — Unicode CLDR (common/annotations/ru.xml, annotationsDerived/ru.xml), tools/emoji_ru.py.
# Copyright © 2001–2026 Unicode, Inc. Distributed under the Unicode License v3 (SPDX: Unicode-3.0):
# Полный текст уведомления — emoji_ru.LICENSE.txt рядом.
# Формат: эмодзи без U+FE0F <TAB> имя.
#⃣	клавиши: #
*⃣	клавиши: *
👩🏾‍❤‍👨🏾	влюбленная пара: женщина мужчина
👩🏾‍❤‍👨🏿	влюбленная пара: женщина мужчина
👩🏾‍❤‍👩🏻	влюбленная пара: женщина женщина
👩🏾‍❤‍👩🏼	влюбленная пара: женщина женщина
👩🏾‍❤‍👩🏽	влюбленная пара: женщина женщина
👩🏾‍❤‍👩🏾	влюбленная пара: женщина женщина
👩🏾‍❤‍👩🏿	влюбленная пара: женщина женщина
👩🏾‍❤‍💋‍👨🏻	поцелуй: женщина мужчина
👩🏾‍❤‍💋‍👨🏼	поцелуй: женщина мужчина
👩🏾‍❤‍💋‍👨🏽	поцелуй: женщина мужчина
👩🏾‍❤‍💋‍👨🏾	поцелуй: женщина мужчина
👩🏾‍❤‍💋‍👨🏿	поцелуй: женщина мужчина
👩🏾‍❤‍💋‍👩🏻	поцелуй: женщина женщина
👩🏾‍❤‍💋‍👩🏼	поцелуй: женщина женщина
👩🏾‍❤‍💋‍👩🏽	поцелуй: женщина женщина
👩🏾‍❤‍💋‍👩🏾	поцелуй: женщина женщина
👩🏾‍❤‍💋‍👩🏿	поцелуй: женщина женщина
👩🏾‍🌾	женщина-фермер
👩🏾‍🍳	повариха
👩🏾‍🍼	кормящая женщина
👩🏾‍🎓	студентка
👩🏾‍🎤	певица
👩🏾‍🎨	художница
👩🏾‍🏫	учительница
👩🏾‍🏭	работница
👩🏾‍🐰‍👩🏻	женщины с ушами кролика
👩🏾‍🐰‍👩🏼	женщины с ушами кролика
👩🏾‍🐰‍👩🏽	женщины с ушами кролика
👩🏾‍🐰‍👩🏿	женщины с ушами кролика
👩🏾‍💻	женщина-инженер
👩🏾‍💼	офисная работница
👩🏾‍🔧	женщина-механик
👩🏾‍🔬	ученая
👩🏾‍🚀	женщина-космонавт
👩🏾‍🚒	женщина-пожарный
👩🏾‍🤝‍👨🏻	мужчина и женщина
👩🏾‍🤝‍👨🏼	мужчина и женщина
👩🏾‍🤝‍👨🏽	мужчина и женщина
👩🏾‍🤝‍👨🏿	мужчина и женщина
👩🏾‍🤝‍👩🏻	две женщины
👩🏾‍🤝‍👩🏼	две женщины
👩🏾‍🤝‍👩🏽	две женщины
👩🏾‍🤝‍👩🏿	две женщины
👩🏾‍🦯	женщина с тростью для ходьбы
👩🏾‍🦯‍➡	женщина с тростью для ходьбы , направленные вправо
👩🏾‍🦰	женщина рыжие волосы
👩🏾‍🦱	женщина кудрявые волосы
👩🏾‍🦲	женщина без волос
👩🏾‍🦳	женщина седые волосы
👩🏾‍🦼	женщина в электрическом кресле-коляске
👩🏾‍🦼‍➡	женщина в электрическом кресле-коляске , направленные вправо
👩🏾‍🦽	женщина в ручном кресле-коляске
👩🏾‍🦽‍➡	женщина в ручном кресле-коляске , направленные вправо
👩🏾‍🫯‍👩🏻	женщины-борцы
👩🏾‍🫯‍👩🏼	женщины-борцы
👩🏾‍🫯‍👩🏽	женщины-борцы
👩🏾‍🫯‍👩🏿	женщины-борцы
👩🏿	женщина
👩🏿‍⚕	женщина-врач
👩🏿‍⚖	женщина-судья
👩🏿‍✈	женщина-пилот
👩🏿‍❤‍👨🏻	влюбленная пара: женщина мужчина
👩🏿‍❤‍👨🏼	влюбленная пара: женщина мужчина
👩🏿‍❤‍👨🏽	влюбленная пара: женщина мужчина
👩🏿‍❤‍👨🏾	влюбленная пара: женщина мужчина
👩🏿‍❤‍👨🏿	влюбленная пара: женщина мужчина
👩🏿‍❤‍👩🏻	влюбленная пара: женщина женщина
👩🏿‍❤‍👩🏼	влюбленная пара: женщина женщина
👩🏿‍❤‍👩🏽	влюбленная пара: женщина женщина
👩🏿‍❤‍👩🏾	влюбленная пара: женщина женщина
👩🏿‍❤‍👩🏿	влюбленная пара: женщина женщина
👩🏿‍❤‍💋‍👨🏻	поцелуй: женщина мужчина
👩🏿‍❤‍💋‍👨🏼	поцелуй: женщина мужчина
👩🏿‍❤‍💋‍👨🏽	поцелуй: женщина мужчина
👩🏿‍❤‍💋‍👨🏾	поцелуй: женщина мужчина
👩🏿‍❤‍💋‍👨🏿	поцелуй: женщина мужчина
👩🏿‍❤‍💋‍👩🏻	поцелуй: женщина женщина
👩🏿‍❤‍💋‍👩🏼	поцелуй: женщина женщина
👩🏿‍❤‍💋‍👩🏽	поцелуй: женщина женщина
👩🏿‍❤‍💋‍👩🏾	поцелуй: женщина женщина
👩🏿‍❤‍💋‍👩🏿	поцелуй: женщина женщина
👩🏿‍🌾	женщина-фермер
👩🏿‍🍳	повариха
👩🏿‍🍼	кормящая женщина
👩🏿‍🎓	студентка
👩🏿‍🎤	певица
👩🏿‍🎨	художница
👩🏿‍🏫	учительница
👩🏿‍🏭	работница
👩🏿‍🐰‍👩🏻	женщины с ушами кролика
👩🏿‍🐰‍👩🏼	женщины с ушами кролика
👩🏿‍🐰‍👩🏽	женщины с ушами кролика
👩🏿‍🐰‍👩🏾	женщины с ушами кролика
👩🏿‍💻	женщина-инженер
👩🏿‍💼	офисная работница
👩🏿‍🔧	женщина-механик
👩🏿‍🔬	ученая
👩🏿‍🚀	женщина-космонавт
👩🏿‍🚒	женщина-пожарный
👩🏿‍🤝‍👨🏻	мужчина и женщина
👩🏿‍🤝‍👨🏼	мужчина и женщина
👩🏿‍🤝‍👨🏽	мужчина и женщина
👩🏿‍🤝‍👨🏾	мужчина и женщина
👩🏿‍🤝‍👩🏻	две женщины
👩🏿‍🤝‍👩🏼	две женщины
👩🏿‍🤝‍👩🏽	две женщины
👩🏿‍🤝‍👩🏾	две женщины
👩🏿‍🦯	женщина с тростью для ходьбы
👩🏿‍🦯‍➡	женщина с тростью для ходьбы , направленные вправо
👩🏿‍🦰	женщина рыжие волосы
👩🏿‍🦱	женщина кудрявые волосы
👩🏿‍🦲	женщина без волос
👩🏿‍🦳	женщина седые волосы
👩🏿‍🦼	женщина в электрическом кресле-коляске
👩🏿‍🦼‍➡	женщина в электрическом кресле-коляске , направленные вправо
👩🏿‍🦽	женщина в ручном кресле-коляске
👩🏿‍🦽‍➡	женщина в ручном кресле-коляске , направленные вправо
👩🏿‍🫯‍👩🏻	женщины-борцы
👩🏿‍🫯‍👩🏼	женщины-борцы
👩🏿‍🫯‍👩🏽	женщины-борцы
👩🏿‍🫯‍👩🏾	женщины-борцы
👪	семья
👫	мужчина и женщина
👫🏻	мужчина и женщина
👫🏼	мужчина и женщина
👫🏽	мужчина и женщина
👫🏾	мужчина и женщина
👫🏿	мужчина и женщина
👬	двое мужчин
👬🏻	двое мужчин
👬🏼	двое мужчин
👬🏽	двое мужчин
👬🏾	двое мужчин
👬🏿	двое мужчин
👭	две женщины
👭🏻	две женщины
👭🏼	две женщины
👭🏽	две женщины
👭🏾	две женщины
👭🏿	две женщины
👮	полицейский
👮‍♀	женщина-полицейский
👮‍♂	мужчина-полицейский
👮🏻	полицейский
👮🏻‍♀	женщина-полицейский
👮🏻‍♂	мужчина-полицейский
👮🏼	полицейский
👮🏼‍♀	женщина-полицейский
👮🏼‍♂	мужчина-полицейский
👮🏽	полицейский
👮🏽‍♀	женщина-полицейский
👮🏽‍♂	мужчина-полицейский
👮🏾	полицейский
👮🏾‍♀	женщина-полицейский
👮🏾‍♂	мужчина-полицейский
👮🏿	полицейский
👮🏿‍♀	женщина-полицейский
👮🏿‍♂	мужчина-полицейский
👯	люди с ушами кролика
👯‍♀	женщины с ушами кролика
👯‍♂	мужчины с ушами кролика
👯🏻	люди с ушами кролика
👯🏻‍♀	женщины с ушами кролика
👯🏻‍♂	мужчины с ушами кролика
👯🏼	люди с ушами кролика
👯🏼‍♀	женщины с ушами кролика
👯🏼‍♂	мужчины с ушами кролика
👯🏽	люди с ушами кролика
👯🏽‍♀	женщины с ушами кролика
👯🏽‍♂	мужчины с ушами кролика
👯🏾	люди с ушами кролика
👯🏾‍♀	женщины с ушами кролика
👯🏾‍♂	мужчины с ушами кролика
👯🏿	люди с ушами кролика
👯🏿‍♀	женщины с ушами кролика
👯🏿‍♂	мужчины с ушами кролика
👰	невеста
👰‍♀	женщина в фате
👰‍♂	мужчина в фате
👰🏻	невеста
👰🏻‍♀	женщина в фате
👰🏻‍♂	мужчина в фате
👰🏼	невеста
👰🏼‍♀	женщина в фате
👰🏼‍♂	мужчина в фате
👰🏽	невеста
👰🏽‍♀	женщина в фате
👰🏽‍♂	мужчина в фате
👰🏾	невеста
👰🏾‍♀	женщина в фате
👰🏾‍♂	мужчина в фате
👰🏿	невеста
👰🏿‍♀	женщина в фате
👰🏿‍♂	мужчина в фате
👱	человек со светлыми волосами
👱‍♀	блондинка
👱‍♂	блондин
👱🏻	человек со светлыми волосами
👱🏻‍♀	блондинка
👱🏻‍♂	блондин
👱🏼	человек со светлыми волосами
👱🏼‍♀	блондинка
👱🏼‍♂	блондин
👱🏽	человек со светлыми волосами
👱🏽‍♀	блондинка
👱🏽‍♂	блондин
👱🏾	человек со светлыми волосами
👱🏾‍♀	блондинка
👱🏾‍♂	блондин
👱🏿	человек со светлыми волосами
👱🏿‍♀	блондинка
👱🏿‍♂	блондин
👲	мужчина в китайской шапке
👲🏻	мужчина в китайской шапке
👲🏼	мужчина в китайской шапке
👲🏽	мужчина в китайской шапке
👲🏾	мужчина в китайской шапке
👲🏿	мужчина в китайской шапке
👳	человек в тюрбане
👳‍♀	женщина в тюрбане
👳‍♂	мужчина в тюрбане
👳🏻	человек в тюрбане
👳🏻‍♀	женщина в тюрбане
👳🏻‍♂	мужчина в тюрбане
👳🏼	человек в тюрбане
👳🏼‍♀	женщина в тюрбане
👳🏼‍♂	мужчина в тюрбане
👳🏽	человек в тюрбане
👳🏽‍♀	женщина в тюрбане
👳🏽‍♂	мужчина в тюрбане
👳🏾	человек в тюрбане
👳🏾‍♀	женщина в тюрбане
👳🏾‍♂	мужчина в тюрбане
👳🏿	человек в тюрбане
👳🏿‍♀	женщина в тюрбане
👳🏿‍♂	мужчина в тюрбане
👴	пожилой мужчина
👴🏻	пожилой мужчина
👴🏼	пожилой мужчина
👴🏽	пожилой мужчина
👴🏾	пожилой мужчина
👴🏿	пожилой мужчина
👵	пожилая женщина
👵🏻	пожилая женщина
👵🏼	пожилая женщина
👵🏽	пожилая женщина
👵🏾	пожилая женщина
👵🏿	пожилая женщина
👶	младенец
👶🏻	младенец
👶🏼	младенец
👶🏽	младенец
👶🏾	младенец
👶🏿	младенец
👷	строитель
👷‍♀	женщина-строитель
👷‍♂	мужчина-строитель
👷🏻	строитель
👷🏻‍♀	женщина-строитель
👷🏻‍♂	мужчина-строитель
👷🏼	строитель
👷🏼‍♀	женщина-строитель
👷🏼‍♂	мужчина-строитель
👷🏽	строитель
👷🏽‍♀	женщина-строитель
👷🏽‍♂	мужчина-строитель
👷🏾	строитель
👷🏾‍♀	женщина-строитель
👷🏾‍♂	мужчина-строитель
👷🏿	строитель
👷🏿‍♀	женщина-строитель
👷🏿‍♂	мужчина-строитель
👸	принцесса
👸🏻	принцесса
👸🏼	принцесса
👸🏽	принцесса
👸🏾	принцесса
👸🏿	принцесса
👹	чудовище
👺	японский гоблин
👻	привидение
👼	ангелочек
👼🏻	ангелочек
👼🏼	ангелочек
👼🏽	ангелочек
👼🏾	ангелочек
👼🏿	ангелочек
👽	инопланетянин
👾	космический монстр
👿	злой чертенок
💀	череп
💁	человек тянет руку
💁‍♀	женщина тянет руку
💁‍♂	мужчина тянет руку
💁🏻	человек тянет руку
💁🏻‍♀	женщина тянет руку
💁🏻‍♂	мужчина тянет руку
💁🏼	человек тянет руку
💁🏼‍♀	женщина тянет руку
💁🏼‍♂	мужчина тянет руку
💁🏽	человек тянет руку
💁🏽‍♀	женщина тянет руку
💁🏽‍♂	мужчина тянет руку
💁🏾	человек тянет руку
💁🏾‍♀	женщина тянет руку
💁🏾‍♂	мужчина тянет руку
💁🏿	человек тянет руку
💁🏿‍♀	женщина тянет руку
💁🏿‍♂	мужчина тянет руку
💂	гвардеец
💂‍♀	женщина-гвардеец
💂‍♂	мужчина-гвардеец
💂🏻	гвардеец
💂🏻‍♀	женщина-гвардеец
💂🏻‍♂	мужчина-гвардеец
💂🏼	гвардеец
💂🏼‍♀	женщина-гвардеец
💂🏼‍♂	мужчина-гвардеец
💂🏽	гвардеец
💂🏽‍♀	женщина-гвардеец
💂🏽‍♂	мужчина-гвардеец
💂🏾	гвардеец
💂🏾‍♀	женщина-гвардеец
💂🏾‍♂	мужчина-гвардеец
💂🏿	гвардеец
💂🏿‍♀	женщина-гвардеец
💂🏿‍♂	мужчина-гвардеец
💃	танцующая женщина
💃🏻	танцующая женщина
💃🏼	танцующая женщина
💃🏽	танцующая женщина
💃🏾	танцующая женщина
💃🏿	танцующая женщина
💄	помада
💅	маникюр
💅🏻	маникюр
💅🏼	маникюр
💅🏽	маникюр
💅🏾	маникюр
💅🏿	маникюр
💆	человеку массируют лицо
💆‍♀	женщине массируют лицо
💆‍♂	мужчине массируют лицо
💆🏻	человеку массируют лицо
💆🏻‍♀	женщине массируют лицо
💆🏻‍♂	мужчине массируют лицо
💆🏼	человеку массируют лицо
💆🏼‍♀	женщине массируют лицо
💆🏼‍♂	мужчине массируют лицо
💆🏽	человеку массируют лицо
💆🏽‍♀	женщине массируют лицо
💆🏽‍♂	мужчине массируют лицо
💆🏾	человеку массируют лицо
💆🏾‍♀	женщине массируют лицо
💆🏾‍♂	мужчине массируют лицо
💆🏿	человеку массируют лицо
💆🏿‍♀	женщине массируют лицо
💆🏿‍♂	мужчине массируют лицо
💇	человек у парикмахера
💇‍♀	женщина у парикмахера
💇‍♂	мужчина у парикмахера
💇🏻	человек у парикмахера
💇🏻‍♀	женщина у парикмахера
💇🏻‍♂	мужчина у парикмахера
💇🏼	человек у парикмахера
💇🏼‍♀	женщина у парикмахера
💇🏼‍♂	мужчина у парикмахера
💇🏽	человек у парикмахера
💇🏽‍♀	женщина у парикмахера
💇🏽‍♂	мужчина у парикмахера
💇🏾	человек у парикмахера
💇🏾‍♀	женщина у парикмахера
💇🏾‍♂	мужчина у парикмахера
💇🏿	человек у парикмахера
💇🏿‍♀	женщина у парикмахера
💇🏿‍♂	мужчина у парикмахера
💈	парикмахерская
💉	шприц
💊	пилюля
💋	след от поцелуя
💌	любовное письмо
💍	кольцо
💎	драгоценный камень
💏	поцелуй
💏🏻	поцелуй
💏🏼	поцелуй
💏🏽	поцелуй
💏🏾	поцелуй
💏🏿	поцелуй
💐	букет
💑	влюбленная пара
💑🏻	влюбленная пара
💑🏼	влюбленная пара
💑🏽	влюбленная пара
💑🏾	влюбленная пара
💑🏿	влюбленная пара
💒	свадьба
💓	пульсирующее сердце
💔	разбитое сердце
💕	два сердца
💖	сверкающее сердце
💗	растущее сердце
💘	сердце, пронзенное стрелой
💙	синее сердце
💚	зеленое сердце
💛	желтое сердце
💜	фиолетовое сердце
💝	сердце с лентой
💞	вращающиеся сердца
💟	значок «сердце»
💠	ромб с точкой
💡	лампочка
💢	значок «гнев»
💣	бомба
💤	сон
💥	взрыв
💦	капли пота
💧	капля
💨	исчезновение
💩	какашка
💪	бицепс
💪🏻	бицепс
💪🏼	бицепс
💪🏽	бицепс
💪🏾	бицепс
💪🏿	бицепс
💫	кружащаяся звезда
💬	облачко с многоточием
💭	облачко с мыслями
💮	белый цветок
💯	сто баллов
💰	мешок денег
💱	обмен валюты
💲	жирный знак доллара
💳	кредитная карта
💴	банкнота иены
💵	банкнота доллара
💶	банкнота евро
💷	банкнота фунта
💸	банкнота с крылышками
💹	биржа
💺	кресло
💻	ноутбук
💼	портфель
💽	диск
💾	дискета
💿	CD
📀	DVD
📁	папка
📂	открытая папка
📃	страница с загибом
📄	страница
📅	календарь
📆	отрывной календарь
📇	органайзер
📈	диаграмма роста
📉	диаграмма падения
📊	гистограмма
📋	планшет с зажимом
📌	канцелярская кнопка
📍	канцелярская кнопка с шариком
📎	скрепка
📏	линейка
📐	линейка-треугольник
📑	стикеры-закладки
📒	блокнот
📓	тетрадь
📔	записная книжка
📕	закрытая книга
📖	открытая книга
📗	зеленая книга
📘	синяя книга
📙	оранжевая книга
📚	книги
📛	бейдж
📜	свиток
📝	заметка
📞	телефонная трубка
📟	пейджер
📠	факс
📡	спутниковая антенна
📢	громкоговоритель
📣	мегафон
📤	исходящие
📥	входящие
📦	посылка
📧	электронная почта
📨	входящее письмо
📩	исходящее письмо
📪	закрытый почтовый ящик с опущенным флажком
📫	закрытый почтовый ящик с поднятым флажком
📬	открытый почтовый ящик с поднятым флажком
📭	открытый почтовый ящик с опущенным флажком
📮	почтовый ящик
📯	почтовый рожок
📰	газета
📱	мобильный телефон
📲	входящий вызов
📳	режим вибрации
📴	выключенный телефон
📵	мобильные телефоны запрещены
📶	сигнал сети
📷	фотоаппарат
📸	фотоаппарат со вспышкой
📹	видеокамера
📺	телевизор
📻	радио
📼	видеокассета
📽	кинопроектор
📿	четки
🔀	случайный выбор
🔁	повтор
🔂	повтор одной песни
🔃	по часовой стрелке
🔄	против часовой стрелки
🔅	низкая яркость
🔆	высокая яркость
🔇	без звука
🔈	низкая громкость
🔉	средняя громкость
🔊	высокая громкость
🔋	батарейка
🔌	вилка
🔍	лупа, наклоненная влево
🔎	лупа, наклоненная вправо
🔏	закрытый замок с перьевой ручкой
🔐	закрытый замок с ключом
🔑	ключ
🔒	закрытый замок
🔓	открытый замок
🔔	колокольчик
🔕	перечеркнутый колокольчик
🔖	закладка
🔗	гиперссылка
🔘	круглая кнопка
🔙	стрелка «назад»
🔚	стрелка «конец»
🔛	стрелка «активно»
🔜	стрелка «скоро»
🔝	стрелка «верх»
🔞	для людей старше восемнадцати лет
🔟	клавиши: 10
🔠	ввод прописными
🔡	ввод строчными
🔢	ввод цифр
🔣	ввод символов
🔤	ввод латиницей
🔥	огонь
🔦	фонарик
🔧	гаечный ключ
🔨	молоток
🔩	болт и гайка
🔪	нож
🔫	водяной пистолет
🔬	микроскоп
🔭	телескоп
🔮	хрустальный шар
🔯	шестиконечная звезда
🔰	символ новичка
🔱	трезубец
🔲	кнопка с черной рамкой
🔳	кнопка с белой рамкой
🔴	красный круг
🔵	голубой круг
🔶	большой оранжевый ромб
🔷	большой голубой ромб
🔸	небольшой оранжевый ромб
🔹	небольшой голубой ромб
🔺	треугольник вершиной вверх
🔻	треугольник вершиной вниз
🔼	треугольник острием вверх
🔽	треугольник острием вниз
🕉	ом
🕊	голубь
🕋	Кааба
🕌	мечеть
🕍	синагога
🕎	менора
🕐	час
🕑	два часа
🕒	три часа
🕓	четыре часа
🕔	пять часов
🕕	шесть часов
🕖	семь часов
🕗	восемь часов
🕘	девять часов
🕙	десять часов
🕚	одиннадцать часов
🕛	двенадцать часов
🕜	полвторого
🕝	полтретьего
🕞	полчетвертого
🕟	полпятого
🕠	полшестого
🕡	полседьмого
🕢	полвосьмого
🕣	полдевятого
🕤	полдесятого
🕥	пол-одиннадцатого
🕦	полдвенадцатого
🕧	полпервого
🕯	свеча
🕰	каминные часы
🕳	дыра
🕴	бизнесмен в воздухе
🕴🏻	бизнесмен в воздухе
🕴🏼	бизнесмен в воздухе
🕴🏽	бизнесмен в воздухе
🕴🏾	бизнесмен в воздухе
🕴🏿	бизнесмен в воздухе
🕵	детектив
🕵‍♀	женщина-детектив
🕵‍♂	мужчина-детектив
🕵🏻	детектив
🕵🏻‍♀	женщина-детектив
🕵🏻‍♂	мужчина-детектив
🕵🏼	детектив
🕵🏼‍♀	женщина-детектив
🕵🏼‍♂	мужчина-детектив
🕵🏽	детектив
🕵🏽‍♀	женщина-детектив
🕵🏽‍♂	мужчина-детектив
🕵🏾	детектив
🕵🏾‍♀	женщина-детектив
🕵🏾‍♂	мужчина-детектив
🕵🏿	детектив
🕵🏿‍♀	женщина-детектив
🕵🏿‍♂	мужчина-детектив
🕶	солнечные очки
🕷	паук
🕸	паутина
🕹	джойстик
🕺	танцующий мужчина
🕺🏻	танцующий мужчина
🕺🏼	танцующий мужчина
🕺🏽	танцующий мужчина
🕺🏾	танцующий мужчина
🕺🏿	танцующий мужчина
🖇	скрепки
🖊	шариковая ручка
🖋	перьевая ручка
🖌	кисточка
🖍	восковой мелок
🖐	раскрытая ладонь
🖐🏻	раскрытая ладонь
🖐🏼	раскрытая ладонь
🖐🏽	раскрытая ладонь
🖐🏾	раскрытая ладонь
🖐🏿	раскрытая ладонь
🖕	средний палец
🖕🏻	средний палец
🖕🏼	средний палец
🖕🏽	средний палец
🖕🏾	средний палец
🖕🏿	средний палец
🖖	вулканский салют
🖖🏻	вулканский салют
🖖🏼	вулканский салют
🖖🏽	вулканский салют
🖖🏾	вулканский салют
🖖🏿	вулканский салют
🖤	черное сердце
🖥	компьютер
🖨	принтер
🖱	мышка
🖲	трекбол
🖼	картина
🗂	маркированные папки
🗃	картотека
🗄	архивный шкаф
🗑	корзина для мусора
🗒	перекидной блокнот
🗓	перекидной календарь
🗜	компрессор
🗝	старинный ключ
🗞	свернутая газета
🗡	кинжал
🗣	говорящая голова
🗨	пустое облачко
🗯	гневное облачко
🗳	избирательная урна
🗺	карта мира
🗻	Фудзияма
🗼	Токийская башня
🗽	статуя Свободы
🗾	карта Японии
🗿	истукан
😀	широко улыбается
😁	светится от счастья
😂	смеется до слез
😃	смеется
😄	смеется с закрытыми глазами
😅	нервно смеется
😆	смеется с прищуренными глазами
😇	с нимбом
😈	улыбающийся чертенок
😉	подмигивает
😊	довольно улыбается
😋	вкусно
😌	испытывает облегчение
😍	влюбленное лицо
😎	лицо в темных очках
😏	ухмыляется
😐	все равно
😑	без эмоций
😒	скучает
😓	в холодном поту
😔	размышляет
😕	в замешательстве
😖	в растерянности
😗	целует
😘	воздушный поцелуй
😙	счастливый поцелуй
😚	целует с закрытыми глазами
😛	показывает язык
😜	показывает язык и подмигивает
😝	морщится и показывает язык
😞	разочарование
😟	беспокоится
😠	сердится
😡	злится
😢	плачет
😣	упорство
😤	в ожидании успеха
😥	обошлось
😦	в изумлении
😧	страдает
😨	боится
😩	усталость
😪	хочет спать
😫	сильная усталость
😬	гримаса
😭	слезы рекой
😮	удивление
😮‍💨	выдыхает
😯	неприятный сюрприз
😰	сильно беспокоится
😱	в ужасе
😲	в шоке
😳	краснеет
😴	спит
😵	головокружение
😵‍💫	ошеломление
😶	лицо без рта
😶‍🌫	лицо в облаках
😷	в медицинской маске
😸	смеющийся кот
😹	смеющийся до слез кот
😺	улыбающийся кот
😻	влюбленный кот
😼	ухмыляющийся кот
😽	целующий кот
😾	злой кот
😿	плачущий кот
🙀	кот в шоке
🙁	немного грустит
🙂	слегка улыбается
🙂‍↔	отрицательно качает головой
🙂‍↕	положительно качает головой
🙃	вверх тормашками
🙄	закатывает глаза
🙅	человек против
🙅‍♀	женщина против
🙅‍♂	мужчина против
🙅🏻	человек против
🙅🏻‍♀	женщина против
🙅🏻‍♂	мужчина против
🙅🏼	человек против
🙅🏼‍♀	женщина против
🙅🏼‍♂	мужчина против
🙅🏽	человек против
🙅🏽‍♀	женщина против
🙅🏽‍♂	мужчина против
🙅🏾	человек против
🙅🏾‍♀	женщина против
🙅🏾‍♂	мужчина против
🙅🏿	человек против
🙅🏿‍♀	женщина против
🙅🏿‍♂	мужчина против
🙆	человек за
🙆‍♀	женщина за
🙆‍♂	мужчина за
🙆🏻	человек за
🙆🏻‍♀	женщина за
🙆🏻‍♂	мужчина за
🙆🏼	человек за
🙆🏼‍♀	женщина за
🙆🏼‍♂	мужчина за
🙆🏽	человек за
🙆🏽‍♀	женщина за
🙆🏽‍♂	мужчина за
🙆🏾	человек за
🙆🏾‍♀	женщина за
🙆🏾‍♂	мужчина за
🙆🏿	человек за
🙆🏿‍♀	женщина за
🙆🏿‍♂	мужчина за
🙇	человек кланяется
🙇‍♀	женщина кланяется
🙇‍♂	мужчина кланяется
🙇🏻	человек кланяется
🙇🏻‍♀	женщина кланяется
🙇🏻‍♂	мужчина кланяется
🙇🏼	человек кланяется
🙇🏼‍♀	женщина кланяется
🙇🏼‍♂	мужчина кланяется
🙇🏽	человек кланяется
🙇🏽‍♀	женщина кланяется
🙇🏽‍♂	мужчина кланяется
🙇🏾	человек кланяется
🙇🏾‍♀	женщина кланяется
🙇🏾‍♂	мужчина кланяется
🙇🏿	человек кланяется
🙇🏿‍♀	женщина кланяется
🙇🏿‍♂	мужчина кланяется
🙈	ничего не вижу
🙉	ничего не слышу
🙊	ничего никому не скажу
🙋	человек с поднятой рукой
🙋‍♀	женщина с поднятой рукой
🙋‍♂	мужчина с поднятой рукой
🙋🏻	человек с поднятой рукой
🙋🏻‍♀	женщина с поднятой рукой
🙋🏻‍♂	мужчина с поднятой рукой
🙋🏼	человек с поднятой рукой
🙋🏼‍♀	женщина с поднятой рукой
🙋🏼‍♂	мужчина с поднятой рукой
🙋🏽	человек с поднятой рукой
🙋🏽‍♀	женщина с поднятой рукой
🙋🏽‍♂	мужчина с поднятой рукой
🙋🏾	человек с поднятой рукой
🙋🏾‍♀	женщина с поднятой рукой
🙋🏾‍♂	мужчина с поднятой рукой
🙋🏿	человек с поднятой рукой
🙋🏿‍♀	женщина с поднятой рукой
🙋🏿‍♂	мужчина с поднятой рукой
🙌	ура
🙌🏻	ура
🙌🏼	ура
🙌🏽	ура
🙌🏾	ура
🙌🏿	ура
🙍	нахмурившийся человек
🙍‍♀	нахмурившаяся женщина
🙍‍♂	нахмурившийся мужчина
🙍🏻	нахмурившийся человек
🙍🏻‍♀	нахмурившаяся женщина
🙍🏻‍♂	нахмурившийся мужчина
🙍🏼	нахмурившийся человек
🙍🏼‍♀	нахмурившаяся женщина
🙍🏼‍♂	нахмурившийся мужчина
🙍🏽	нахмурившийся человек
🙍🏽‍♀	нахмурившаяся женщина
🙍🏽‍♂	нахмурившийся мужчина
🙍🏾	нахмурившийся человек
🙍🏾‍♀	нахмурившаяся женщина
🙍🏾‍♂	нахмурившийся мужчина
🙍🏿	нахмурившийся человек
🙍🏿‍♀	нахмурившаяся женщина
🙍🏿‍♂	нахмурившийся мужчина
🙎	обиженный человек
🙎‍♀	обиженная женщина
🙎‍♂	обиженный мужчина
🙎🏻	обиженный человек
🙎🏻‍♀	обиженная женщина
🙎🏻‍♂	обиженный мужчина
🙎🏼	обиженный человек
🙎🏼‍♀	обиженная женщина
🙎🏼‍♂	обиженный мужчина
🙎🏽	обиженный человек
🙎🏽‍♀	обиженная женщина
🙎🏽‍♂	обиженный мужчина
🙎🏾	обиженный человек
🙎🏾‍♀	обиженная женщина
🙎🏾‍♂	обиженный мужчина
🙎🏿	обиженный человек
🙎🏿‍♀	обиженная женщина
🙎🏿‍♂	обиженный мужчина
🙏	сложенные руки
🙏🏻	сложенные руки
🙏🏼	сложенные руки
🙏🏽	сложенные руки
🙏🏾	сложенные руки
🙏🏿	сложенные руки
🚀	ракета
🚁	вертолет
🚂	паровоз
🚃	вагон
🚄	скоростной поезд
🚅	поезд-пуля
🚆	поезд
🚇	метро
🚈	легкий рельсовый транспорт
🚉	железнодорожный вокзал
🚊	трамвай
🚋	трамвайный вагон
🚌	автобус
🚍	автобус спереди
🚎	троллейбус
🚏	автобусная остановка
🚐	микроавтобус
🚑	машина скорой помощи
🚒	пожарная машина
🚓	полицейская машина
🚔	полицейская машина спереди
🚕	такси
🚖	такси спереди
🚗	автомобиль
🚘	автомобиль спереди
🚙	джип
🚚	грузовик
🚛	фура
🚜	трактор
🚝	монорельс
🚞	поезд в горах
🚟	подвесная железная дорога
🚠	вагон фуникулера
🚡	канатная дорога
🚢	корабль
